country,make_raw,make,model_gen_raw,model_raw,model_gen,generation,count,source_file
NL,DAIMLER,MERCEDES-BENZ,,DOUBLE SIX COUPE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 406 DG /29 KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,309 D - I KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,307 D HYMER KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,309 DI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 207 D KAMPEERWAGEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,460333A,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,240 T,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,DAIMLER HEARSE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,TYPE 606 L KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MB ML 320,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,UNIMOG S/404-1 CABRIOLET,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,W-601 KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,W123 T,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MB 80 D KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,639 / VITO 111 CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,560SEL AMG 6.0-4V,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,SOUVEREIGN DE LUXE       4.2 LTR,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,616 CDI CARTHAGO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,RIMOR SAILER 645,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,GLOBETROTTER,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,309 - D-I KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,407DGA,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L407D-KA,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,815 D-KA,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,S 63,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES 307D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES BENZ 220S 4D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES-BENZ 300TE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,170 V ROADSTER,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,240 GD/GELAENDEWAGEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,SLEEK,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 613D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,316 CDI AL-KO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,906 215CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES C200CDI,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,9 1/2 L V8 SALOON,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,220 SEB CABRIOLET,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,100 DL,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,W107,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,511 CDI 4X4,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,221 / S320,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,902.6  213CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,LP 1113 B,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,220220,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L55S,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L408G,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,ATEGO 817 L,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,0  303-11,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MP 200 4M,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,220 A CABRIO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,O 309 D KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,DAIMLER REGENCY,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L206 D KAMPEERWAGEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,510/31,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,418 CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,16DE,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,DOUBLE SIX V D PLAS,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,3900,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,240 D CH 115D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,O 303/15 R-I,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,V KLASSE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,508 DG/35 KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,240D KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES-BENZ 313CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,GLA450 4MATIC,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,O 815 D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,HYMER S 670,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 508 KAMPEERWAGEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,312 D KA,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,W611 KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,G55AMG,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,300D-TURBO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 306 D KAMPEERATUO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,8,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,203K/C270,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES-BENZ 300E,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,UNIMOG S/404-1,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,903. 6 KA,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,310D KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MB-100D-L KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,450 SLN CABRIOLET,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,309 D.I KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,T-STAR 710,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MMB39G5JZ532 CLASSE SL,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,668.32 KA,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES-BENZ AMG E 63S,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MAESSS SX 600,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,C 63 AMG,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,AMG SL 43,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,DAIMLER,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,602DKA,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L406DG /35 KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,"3,6 AUTO",,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,LF 408,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,DAIMLER 6.0 DOUBLE SIX,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,230 SL ROADSTER,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,G OPEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,170B,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,240 D 3.0 AUTOMATIC,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,GELENDERWAGEN DIESEL,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES V220CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,601 ORION KAMPEERWAGEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,FINISH A 7405,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,HUISKAMP LANDAU,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,LF 410,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,123123,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,TN 310 DB,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,61,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,LF508DG,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,216CDI-B,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,207D/PKW-KLEINBUS,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,209 D-III KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,LF319B,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,814 DE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,413 CDI-E 4X4,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,S 580 4MATIC,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,O 404-10R,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 4089 KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,ACTROS 3355,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,407D-I,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,4.2 LITRE SOUVEREIGN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L40 6 DG/29 KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,G270CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,"124 2,0D",,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,667.3,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,316 CDI AMBULANCE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,124028,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,ARM 38M3,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,12906332,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,4D,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,WINGHAM,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L508D 35,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L409 KASTEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,R63 AMG,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,300TD TURBODIESEL,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MANTRA 4X4,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MB S55 AMG,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,CDI2.2,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,E KLASSE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,C200K,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,PROFILE GENIOS,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,DAIMLER 25,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L613 D 41,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,309 KAMPEERWAGEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,300TD 4 MAT,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,903.6 KA AMBULANCE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,300GE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,205 C AUTOMATIC,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,GD STATIONWAGEN 2400,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,240TD  KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,LF508D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,A 180CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES 230G,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,S55 AMG,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,E 50 AMG,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,FLEURETTE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 408,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES 500SEL,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,316CDID,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,LF1313,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,A 180D,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,V8-2.5,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,DAIMLERCHRYSLER,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,609 D III,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L207 KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,602D35 KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,410/33,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,408 D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,314/35,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,G -KLASSE,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,E-300,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 319B KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,LP 813 E,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES 312D,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,DOUBLE-SIX VANDEN PLAS,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,309 D IV KAMPEERWAGEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,211 KA 4X2,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,350SDL,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,123130,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,CABRIOLET 300 SE AUTOMATIC,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,SCOUTCAR LIASON FERRET,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,O 814D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,VIO EUROPE E200,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,TN 312 D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,CS CORONA,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,170 S CABRIOLET B,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L508 DC KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MB 100 LA STRADA,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,508D / D29,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES 230S,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES-BENZ A 45 A,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,516 CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,DAIMLER (D),,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,902.6  216 CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,350ML 4MATIC BLUE  EFFICIENCY,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,164 G,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,MK II,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,2000,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES-BENZ 602,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,203 K / C 200 CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,250E/8 DIESEL,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,903.6 (316CDI),,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,S 580 E MAYBACH,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 206 II KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,MAJESTIC-MAJOR,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,312DT,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,HUISKAMP E220 D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,G 63 AMG BITURBO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,230TE U9,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,206 D KAMPEERWAGEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,HYMER S660,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,TEC 650G,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,V 8 2 5,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,240 V8,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,W120,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 406 DG/29 KAMPEERAUTO GESLOTEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,RAPIDO 966 M,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES 450,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,0 319 D KAMPEERWAGEN,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,L 508DG/36 KAMPEERAUTO,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,RMB,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,BRABUS 3.8S,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,W123 D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,500 SL U9 CABRIOLET,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,E220CA,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES  250S,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,HUISKAMP E 200 D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,814 DA/37/4 X 4,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,612D-KA,,,1,gekentekende_voertuigen_agg.json
NL,DAIMLER,MERCEDES-BENZ,,"DAIMLER SOVEREIGN 4,2",,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,903.6/4X4,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,320B CABRIOLET,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,904.6408 CDI,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,A/208 D,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,1017 AF,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,316 CDI 4X4,,,1,gekentekende_voertuigen_agg.json
NL,MERCEDES-BENZ,MERCEDES-BENZ,,MERCEDES-BENZ 316 NGT,,,1,gekentekende_voertuigen_agg.json
