make,model_gen,generation,country,series,cohort,year,stock,retention
OPEL,CORSA VXR,D,GB,VEH0124,2008,2021,575,0.5189530685920578
OPEL,CORSA VXR,D,GB,VEH0124,2008,2022,515,0.4648014440433213
OPEL,CORSA VXR,D,GB,VEH0124,2008,2023,450,0.40613718411552346
OPEL,CORSA VXR,D,GB,VEH0124,2008,2024,359,0.3240072202166065
OPEL,CORSA VXR,D,GB,VEH0124,2008,2025,294,0.26534296028880866
OPEL,CORSA VXR,D,GB,VEH0124,2009,2014,1026,1.0
OPEL,CORSA VXR,D,GB,VEH0124,2009,2015,982,0.9571150097465887
OPEL,CORSA VXR,D,GB,VEH0124,2009,2016,935,0.9113060428849903
OPEL,CORSA VXR,D,GB,VEH0124,2009,2017,881,0.8586744639376218
OPEL,CORSA VXR,D,GB,VEH0124,2009,2018,850,0.8284600389863548
OPEL,CORSA VXR,D,GB,VEH0124,2009,2019,791,0.7709551656920078
OPEL,CORSA VXR,D,GB,VEH0124,2009,2020,746,0.7270955165692008
OPEL,CORSA VXR,D,GB,VEH0124,2009,2021,679,0.6617933723196882
OPEL,CORSA VXR,D,GB,VEH0124,2009,2022,598,0.5828460038986355
OPEL,CORSA VXR,D,GB,VEH0124,2009,2023,523,0.5097465886939572
OPEL,CORSA VXR,D,GB,VEH0124,2009,2024,444,0.4327485380116959
OPEL,CORSA VXR,D,GB,VEH0124,2009,2025,379,0.36939571150097467
OPEL,CORSA VXR,D,GB,VEH0124,2010,2014,737,1.0
OPEL,CORSA VXR,D,GB,VEH0124,2010,2015,709,0.9620081411126187
OPEL,CORSA VXR,D,GB,VEH0124,2010,2016,667,0.9050203527815468
OPEL,CORSA VXR,D,GB,VEH0124,2010,2017,650,0.8819538670284939
OPEL,CORSA VXR,D,GB,VEH0124,2010,2018,618,0.8385345997286295
OPEL,CORSA VXR,D,GB,VEH0124,2010,2019,578,0.7842605156037992
OPEL,CORSA VXR,D,GB,VEH0124,2010,2020,561,0.7611940298507462
OPEL,CORSA VXR,D,GB,VEH0124,2010,2021,498,0.6757123473541384
OPEL,CORSA VXR,D,GB,VEH0124,2010,2022,474,0.6431478968792401
OPEL,CORSA VXR,D,GB,VEH0124,2010,2023,444,0.6024423337856174
OPEL,CORSA VXR,D,GB,VEH0124,2010,2024,393,0.5332428765264586
OPEL,CORSA VXR,D,GB,VEH0124,2010,2025,337,0.45725915875169604
OPEL,CORSA VXR,D,GB,VEH0124,2011,2014,789,1.0
OPEL,CORSA VXR,D,GB,VEH0124,2011,2015,761,0.9645120405576679
OPEL,CORSA VXR,D,GB,VEH0124,2011,2016,745,0.944233206590621
OPEL,CORSA VXR,D,GB,VEH0124,2011,2017,711,0.9011406844106464
OPEL,CORSA VXR,D,GB,VEH0124,2011,2018,686,0.8694550063371356
OPEL,CORSA VXR,D,GB,VEH0124,2011,2019,653,0.8276299112801014
OPEL,CORSA VXR,D,GB,VEH0124,2011,2020,629,0.7972116603295311
OPEL,CORSA VXR,D,GB,VEH0124,2011,2021,621,0.7870722433460076
OPEL,CORSA VXR,D,GB,VEH0124,2011,2022,596,0.7553865652724968
OPEL,CORSA VXR,D,GB,VEH0124,2011,2023,555,0.7034220532319392
OPEL,CORSA VXR,D,GB,VEH0124,2011,2024,491,0.6223067173637515
OPEL,CORSA VXR,D,GB,VEH0124,2011,2025,450,0.5703422053231939
OPEL,CORSA VXR,D,GB,VEH0124,2012,2014,1065,1.0
OPEL,CORSA VXR,D,GB,VEH0124,2012,2015,1013,0.9511737089201878
OPEL,CORSA VXR,D,GB,VEH0124,2012,2016,1001,0.939906103286385
OPEL,CORSA VXR,D,GB,VEH0124,2012,2017,977,0.9173708920187793
OPEL,CORSA VXR,D,GB,VEH0124,2012,2018,966,0.9070422535211268
OPEL,CORSA VXR,D,GB,VEH0124,2012,2019,932,0.8751173708920188
OPEL,CORSA VXR,D,GB,VEH0124,2012,2020,883,0.8291079812206573
OPEL,CORSA VXR,D,GB,VEH0124,2012,2021,846,0.7943661971830986
OPEL,CORSA VXR,D,GB,VEH0124,2012,2022,809,0.7596244131455399
OPEL,CORSA VXR,D,GB,VEH0124,2012,2023,751,0.7051643192488263
OPEL,CORSA VXR,D,GB,VEH0124,2012,2024,704,0.6610328638497652
OPEL,CORSA VXR,D,GB,VEH0124,2012,2025,639,0.6
OPEL,CORSA VXR,D,GB,VEH0124,2013,2014,1100,1.0
OPEL,CORSA VXR,D,GB,VEH0124,2013,2015,1028,0.9345454545454546
OPEL,CORSA VXR,D,GB,VEH0124,2013,2016,1017,0.9245454545454546
OPEL,CORSA VXR,D,GB,VEH0124,2013,2017,1016,0.9236363636363636
OPEL,CORSA VXR,D,GB,VEH0124,2013,2018,969,0.8809090909090909
OPEL,CORSA VXR,D,GB,VEH0124,2013,2019,960,0.8727272727272727
OPEL,CORSA VXR,D,GB,VEH0124,2013,2020,937,0.8518181818181818
OPEL,CORSA VXR,D,GB,VEH0124,2013,2021,904,0.8218181818181818
OPEL,CORSA VXR,D,GB,VEH0124,2013,2022,864,0.7854545454545454
OPEL,CORSA VXR,D,GB,VEH0124,2013,2023,825,0.75
OPEL,CORSA VXR,D,GB,VEH0124,2013,2024,774,0.7036363636363636
OPEL,CORSA VXR,D,GB,VEH0124,2013,2025,725,0.6590909090909091
OPEL,CORSA VXR,D,GB,VEH0124,2014,2014,1051,1.0
OPEL,CORSA VXR,D,GB,VEH0124,2014,2015,1040,0.9895337773549001
OPEL,CORSA VXR,D,GB,VEH0124,2014,2016,976,0.928639391056137
OPEL,CORSA VXR,D,GB,VEH0124,2014,2017,982,0.934348239771646
OPEL,CORSA VXR,D,GB,VEH0124,2014,2018,963,0.9162702188392008
OPEL,CORSA VXR,D,GB,VEH0124,2014,2019,942,0.8962892483349191
OPEL,CORSA VXR,D,GB,VEH0124,2014,2020,911,0.8667935299714558
OPEL,CORSA VXR,D,GB,VEH0124,2014,2021,890,0.8468125594671742
OPEL,CORSA VXR,D,GB,VEH0124,2014,2022,871,0.8287345385347288
OPEL,CORSA VXR,D,GB,VEH0124,2014,2023,836,0.7954329210275928
OPEL,CORSA VXR,D,GB,VEH0124,2014,2024,802,0.7630827783063748
OPEL,CORSA VXR,D,GB,VEH0124,2014,2025,756,0.7193149381541389
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2014,22,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2015,19,0.8636363636363636
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2016,21,0.9545454545454546
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2017,21,0.9545454545454546
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2018,18,0.8181818181818182
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2019,18,0.8181818181818182
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2020,14,0.6363636363636364
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2021,16,0.7272727272727273
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2022,18,0.8181818181818182
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2023,19,0.8636363636363636
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2024,18,0.8181818181818182
OPEL,LOTUS CARLTON,A,GB,VEH0124,1991,2025,21,0.9545454545454546
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2014,15,0.8333333333333334
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2015,17,0.9444444444444444
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2016,17,0.9444444444444444
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2017,16,0.8888888888888888
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2018,18,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2019,15,0.8333333333333334
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2020,13,0.7222222222222222
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2021,14,0.7777777777777778
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2022,11,0.6111111111111112
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2023,10,0.5555555555555556
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2024,6,0.3333333333333333
OPEL,LOTUS CARLTON,A,GB,VEH0124,1992,2025,13,0.7222222222222222
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2014,22,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2015,21,0.9545454545454546
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2016,14,0.6363636363636364
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2017,14,0.6363636363636364
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2018,12,0.5454545454545454
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2019,13,0.5909090909090909
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2020,12,0.5454545454545454
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2021,16,0.7272727272727273
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2022,12,0.5454545454545454
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2023,9,0.4090909090909091
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2024,12,0.5454545454545454
OPEL,LOTUS CARLTON,A,GB,VEH0124,1993,2025,14,0.6363636363636364
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2014,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2015,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2016,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2017,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2018,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2019,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2020,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2021,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2022,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2023,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2024,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1994,2025,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2014,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2015,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2016,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2017,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2018,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2019,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2020,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2021,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2022,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2023,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2024,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,1996,2025,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2014,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2015,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2016,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2017,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2018,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2019,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2020,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2021,1,1.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2022,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2023,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2024,0,0.0
OPEL,LOTUS CARLTON,A,GB,VEH0124,2003,2025,0,0.0
OPEL,MONARO,V2,GB,VEH0124,2004,2014,126,0.9767441860465116
OPEL,MONARO,V2,GB,VEH0124,2004,2015,129,1.0
OPEL,MONARO,V2,GB,VEH0124,2004,2016,120,0.9302325581395349
OPEL,MONARO,V2,GB,VEH0124,2004,2017,110,0.8527131782945736
OPEL,MONARO,V2,GB,VEH0124,2004,2018,104,0.8062015503875969
OPEL,MONARO,V2,GB,VEH0124,2004,2019,92,0.7131782945736435
OPEL,MONARO,V2,GB,VEH0124,2004,2020,89,0.689922480620155
OPEL,MONARO,V2,GB,VEH0124,2004,2021,89,0.689922480620155
OPEL,MONARO,V2,GB,VEH0124,2004,2022,77,0.5968992248062015
OPEL,MONARO,V2,GB,VEH0124,2004,2023,81,0.627906976744186
OPEL,MONARO,V2,GB,VEH0124,2004,2024,73,0.5658914728682171
OPEL,MONARO,V2,GB,VEH0124,2004,2025,71,0.5503875968992248
OPEL,MONARO,V2,GB,VEH0124,2005,2014,187,1.0
OPEL,MONARO,V2,GB,VEH0124,2005,2015,178,0.9518716577540107
OPEL,MONARO,V2,GB,VEH0124,2005,2016,166,0.8877005347593583
OPEL,MONARO,V2,GB,VEH0124,2005,2017,166,0.8877005347593583
OPEL,MONARO,V2,GB,VEH0124,2005,2018,155,0.8288770053475936
OPEL,MONARO,V2,GB,VEH0124,2005,2019,151,0.8074866310160428
OPEL,MONARO,V2,GB,VEH0124,2005,2020,131,0.7005347593582888
OPEL,MONARO,V2,GB,VEH0124,2005,2021,131,0.7005347593582888
OPEL,MONARO,V2,GB,VEH0124,2005,2022,119,0.6363636363636364
OPEL,MONARO,V2,GB,VEH0124,2005,2023,113,0.6042780748663101
OPEL,MONARO,V2,GB,VEH0124,2005,2024,102,0.5454545454545454
OPEL,MONARO,V2,GB,VEH0124,2005,2025,100,0.5347593582887701
OPEL,MONARO,V2,GB,VEH0124,2006,2014,168,1.0
OPEL,MONARO,V2,GB,VEH0124,2006,2015,167,0.9940476190476191
OPEL,MONARO,V2,GB,VEH0124,2006,2016,155,0.9226190476190477
OPEL,MONARO,V2,GB,VEH0124,2006,2017,149,0.8869047619047619
OPEL,MONARO,V2,GB,VEH0124,2006,2018,144,0.8571428571428571
OPEL,MONARO,V2,GB,VEH0124,2006,2019,129,0.7678571428571429
OPEL,MONARO,V2,GB,VEH0124,2006,2020,124,0.7380952380952381
OPEL,MONARO,V2,GB,VEH0124,2006,2021,112,0.6666666666666666
OPEL,MONARO,V2,GB,VEH0124,2006,2022,90,0.5357142857142857
OPEL,MONARO,V2,GB,VEH0124,2006,2023,78,0.4642857142857143
OPEL,MONARO,V2,GB,VEH0124,2006,2024,72,0.42857142857142855
OPEL,MONARO,V2,GB,VEH0124,2006,2025,74,0.44047619047619047
OPEL,MONARO,V2,GB,VEH0124,2007,2014,199,1.0
OPEL,MONARO,V2,GB,VEH0124,2007,2015,186,0.9346733668341709
OPEL,MONARO,V2,GB,VEH0124,2007,2016,176,0.8844221105527639
OPEL,MONARO,V2,GB,VEH0124,2007,2017,173,0.8693467336683417
OPEL,MONARO,V2,GB,VEH0124,2007,2018,162,0.8140703517587939
OPEL,MONARO,V2,GB,VEH0124,2007,2019,146,0.7336683417085427
OPEL,MONARO,V2,GB,VEH0124,2007,2020,151,0.7587939698492462
OPEL,MONARO,V2,GB,VEH0124,2007,2021,141,0.7085427135678392
OPEL,MONARO,V2,GB,VEH0124,2007,2022,125,0.628140703517588
OPEL,MONARO,V2,GB,VEH0124,2007,2023,115,0.5778894472361809
OPEL,MONARO,V2,GB,VEH0124,2007,2024,114,0.5728643216080402
OPEL,MONARO,V2,GB,VEH0124,2007,2025,100,0.5025125628140703
OPEL,MONARO,V2,GB,VEH0124,2008,2014,118,1.0
OPEL,MONARO,V2,GB,VEH0124,2008,2015,114,0.9661016949152542
OPEL,MONARO,V2,GB,VEH0124,2008,2016,112,0.9491525423728814
OPEL,MONARO,V2,GB,VEH0124,2008,2017,105,0.8898305084745762
OPEL,MONARO,V2,GB,VEH0124,2008,2018,96,0.8135593220338984
OPEL,MONARO,V2,GB,VEH0124,2008,2019,96,0.8135593220338984
OPEL,MONARO,V2,GB,VEH0124,2008,2020,90,0.7627118644067796
OPEL,MONARO,V2,GB,VEH0124,2008,2021,85,0.7203389830508474
OPEL,MONARO,V2,GB,VEH0124,2008,2022,79,0.6694915254237288
OPEL,MONARO,V2,GB,VEH0124,2008,2023,73,0.6186440677966102
OPEL,MONARO,V2,GB,VEH0124,2008,2024,67,0.5677966101694916
OPEL,MONARO,V2,GB,VEH0124,2008,2025,66,0.559322033898305
OPEL,MONARO,V2,GB,VEH0124,2009,2014,210,1.0
OPEL,MONARO,V2,GB,VEH0124,2009,2015,209,0.9952380952380953
OPEL,MONARO,V2,GB,VEH0124,2009,2016,197,0.9380952380952381
OPEL,MONARO,V2,GB,VEH0124,2009,2017,193,0.919047619047619
OPEL,MONARO,V2,GB,VEH0124,2009,2018,185,0.8809523809523809
OPEL,MONARO,V2,GB,VEH0124,2009,2019,180,0.8571428571428571
OPEL,MONARO,V2,GB,VEH0124,2009,2020,167,0.7952380952380952
OPEL,MONARO,V2,GB,VEH0124,2009,2021,172,0.819047619047619
OPEL,MONARO,V2,GB,VEH0124,2009,2022,157,0.7476190476190476
OPEL,MONARO,V2,GB,VEH0124,2009,2023,157,0.7476190476190476
OPEL,MONARO,V2,GB,VEH0124,2009,2024,144,0.6857142857142857
OPEL,MONARO,V2,GB,VEH0124,2009,2025,136,0.6476190476190476
OPEL,MONARO,V2,GB,VEH0124,2012,2014,4,0.8
OPEL,MONARO,V2,GB,VEH0124,2012,2015,5,1.0
OPEL,MONARO,V2,GB,VEH0124,2012,2016,5,1.0
OPEL,MONARO,V2,GB,VEH0124,2012,2017,5,1.0
OPEL,MONARO,V2,GB,VEH0124,2012,2018,5,1.0
OPEL,MONARO,V2,GB,VEH0124,2012,2019,5,1.0
OPEL,MONARO,V2,GB,VEH0124,2012,2020,3,0.6
OPEL,MONARO,V2,GB,VEH0124,2012,2021,4,0.8
OPEL,MONARO,V2,GB,VEH0124,2012,2022,3,0.6
OPEL,MONARO,V2,GB,VEH0124,2012,2023,4,0.8
OPEL,MONARO,V2,GB,VEH0124,2012,2024,4,0.8
OPEL,MONARO,V2,GB,VEH0124,2012,2025,5,1.0
OPEL,MONARO,V2,GB,VEH0124,2013,2014,2,1.0
OPEL,MONARO,V2,GB,VEH0124,2013,2015,2,1.0
OPEL,MONARO,V2,GB,VEH0124,2013,2016,1,0.5
OPEL,MONARO,V2,GB,VEH0124,2013,2017,2,1.0
OPEL,MONARO,V2,GB,VEH0124,2013,2018,1,0.5
OPEL,MONARO,V2,GB,VEH0124,2013,2019,1,0.5
OPEL,MONARO,V2,GB,VEH0124,2013,2020,1,0.5
OPEL,MONARO,V2,GB,VEH0124,2013,2021,2,1.0
OPEL,MONARO,V2,GB,VEH0124,2013,2022,2,1.0
OPEL,MONARO,V2,GB,VEH0124,2013,2023,1,0.5
OPEL,MONARO,V2,GB,VEH0124,2013,2024,1,0.5
OPEL,MONARO,V2,GB,VEH0124,2013,2025,1,0.5
OPEL,MONARO,V2,GB,VEH0124,2014,2014,15,1.0
OPEL,MONARO,V2,GB,VEH0124,2014,2015,11,0.7333333333333333
OPEL,MONARO,V2,GB,VEH0124,2014,2016,12,0.8
OPEL,MONARO,V2,GB,VEH0124,2014,2017,12,0.8
OPEL,MONARO,V2,GB,VEH0124,2014,2018,12,0.8
OPEL,MONARO,V2,GB,VEH0124,2014,2019,13,0.8666666666666667
OPEL,MONARO,V2,GB,VEH0124,2014,2020,12,0.8
OPEL,MONARO,V2,GB,VEH0124,2014,2021,10,0.6666666666666666
OPEL,MONARO,V2,GB,VEH0124,2014,2022,8,0.5333333333333333
OPEL,MONARO,V2,GB,VEH0124,2014,2023,9,0.6
OPEL,MONARO,V2,GB,VEH0124,2014,2024,9,0.6
OPEL,MONARO,V2,GB,VEH0124,2014,2025,9,0.6
OPEL,MONARO,V2,GB,VEH0124,2015,2015,16,1.0
OPEL,MONARO,V2,GB,VEH0124,2015,2016,15,0.9375
OPEL,MONARO,V2,GB,VEH0124,2015,2017,14,0.875
OPEL,MONARO,V2,GB,VEH0124,2015,2018,14,0.875
OPEL,MONARO,V2,GB,VEH0124,2015,2019,14,0.875
OPEL,MONARO,V2,GB,VEH0124,2015,2020,11,0.6875
OPEL,MONARO,V2,GB,VEH0124,2015,2021,12,0.75
OPEL,MONARO,V2,GB,VEH0124,2015,2022,12,0.75
OPEL,MONARO,V2,GB,VEH0124,2015,2023,11,0.6875
OPEL,MONARO,V2,GB,VEH0124,2015,2024,11,0.6875
OPEL,MONARO,V2,GB,VEH0124,2015,2025,9,0.5625
OPEL,MONARO,V2,GB,VEH0124,2016,2016,10,1.0
OPEL,MONARO,V2,GB,VEH0124,2016,2017,10,1.0
OPEL,MONARO,V2,GB,VEH0124,2016,2018,9,0.9
OPEL,MONARO,V2,GB,VEH0124,2016,2019,8,0.8
OPEL,MONARO,V2,GB,VEH0124,2016,2020,8,0.8
OPEL,MONARO,V2,GB,VEH0124,2016,2021,8,0.8
OPEL,MONARO,V2,GB,VEH0124,2016,2022,9,0.9
OPEL,MONARO,V2,GB,VEH0124,2016,2023,6,0.6
OPEL,MONARO,V2,GB,VEH0124,2016,2024,8,0.8
OPEL,MONARO,V2,GB,VEH0124,2016,2025,6,0.6
OPEL,MONARO,V2,GB,VEH0124,2017,2017,8,1.0
OPEL,MONARO,V2,GB,VEH0124,2017,2018,7,0.875
OPEL,MONARO,V2,GB,VEH0124,2017,2019,7,0.875
OPEL,MONARO,V2,GB,VEH0124,2017,2020,7,0.875
OPEL,MONARO,V2,GB,VEH0124,2017,2021,7,0.875
OPEL,MONARO,V2,GB,VEH0124,2017,2022,6,0.75
OPEL,MONARO,V2,GB,VEH0124,2017,2023,6,0.75
OPEL,MONARO,V2,GB,VEH0124,2017,2024,5,0.625
OPEL,MONARO,V2,GB,VEH0124,2017,2025,5,0.625
OPEL,MONARO,V2,GB,VEH0124,2018,2018,8,1.0
OPEL,MONARO,V2,GB,VEH0124,2018,2019,8,1.0
OPEL,MONARO,V2,GB,VEH0124,2018,2020,8,1.0
OPEL,MONARO,V2,GB,VEH0124,2018,2021,7,0.875
OPEL,MONARO,V2,GB,VEH0124,2018,2022,6,0.75
OPEL,MONARO,V2,GB,VEH0124,2018,2023,7,0.875
OPEL,MONARO,V2,GB,VEH0124,2018,2024,7,0.875
OPEL,MONARO,V2,GB,VEH0124,2018,2025,7,0.875
OPEL,MONARO,V2,GB,VEH0124,2019,2019,0,0.0
OPEL,MONARO,V2,GB,VEH0124,2019,2020,0,0.0
OPEL,MONARO,V2,GB,VEH0124,2019,2021,0,0.0
OPEL,MONARO,V2,GB,VEH0124,2019,2022,0,0.0
OPEL,MONARO,V2,GB,VEH0124,2019,2023,1,1.0
OPEL,MONARO,V2,GB,VEH0124,2019,2024,1,1.0
OPEL,MONARO,V2,GB,VEH0124,2019,2025,1,1.0
OPEL,VX220,VX220,GB,VEH0124,2000,2014,12,0.9230769230769231
OPEL,VX220,VX220,GB,VEH0124,2000,2015,9,0.6923076923076923
OPEL,VX220,VX220,GB,VEH0124,2000,2016,13,1.0
OPEL,VX220,VX220,GB,VEH0124,2000,2017,12,0.9230769230769231
OPEL,VX220,VX220,GB,VEH0124,2000,2018,9,0.6923076923076923
OPEL,VX220,VX220,GB,VEH0124,2000,2019,11,0.8461538461538461
OPEL,VX220,VX220,GB,VEH0124,2000,2020,7,0.5384615384615384
OPEL,VX220,VX220,GB,VEH0124,2000,2021,9,0.6923076923076923
OPEL,VX220,VX220,GB,VEH0124,2000,2022,7,0.5384615384615384
OPEL,VX220,VX220,GB,VEH0124,2000,2023,8,0.6153846153846154
OPEL,VX220,VX220,GB,VEH0124,2000,2024,5,0.38461538461538464
OPEL,VX220,VX220,GB,VEH0124,2000,2025,9,0.6923076923076923
OPEL,VX220,VX220,GB,VEH0124,2001,2014,165,1.0
OPEL,VX220,VX220,GB,VEH0124,2001,2015,162,0.9818181818181818
OPEL,VX220,VX220,GB,VEH0124,2001,2016,137,0.8303030303030303
OPEL,VX220,VX220,GB,VEH0124,2001,2017,126,0.7636363636363637
OPEL,VX220,VX220,GB,VEH0124,2001,2018,131,0.793939393939394
OPEL,VX220,VX220,GB,VEH0124,2001,2019,114,0.6909090909090909
OPEL,VX220,VX220,GB,VEH0124,2001,2020,93,0.5636363636363636
OPEL,VX220,VX220,GB,VEH0124,2001,2021,99,0.6
OPEL,VX220,VX220,GB,VEH0124,2001,2022,85,0.5151515151515151
OPEL,VX220,VX220,GB,VEH0124,2001,2023,84,0.509090909090909
OPEL,VX220,VX220,GB,VEH0124,2001,2024,80,0.48484848484848486
OPEL,VX220,VX220,GB,VEH0124,2001,2025,74,0.4484848484848485
OPEL,VX220,VX220,GB,VEH0124,2002,2014,211,1.0
OPEL,VX220,VX220,GB,VEH0124,2002,2015,202,0.957345971563981
OPEL,VX220,VX220,GB,VEH0124,2002,2016,181,0.8578199052132701
OPEL,VX220,VX220,GB,VEH0124,2002,2017,160,0.7582938388625592
OPEL,VX220,VX220,GB,VEH0124,2002,2018,158,0.7488151658767772
OPEL,VX220,VX220,GB,VEH0124,2002,2019,139,0.6587677725118484
OPEL,VX220,VX220,GB,VEH0124,2002,2020,130,0.6161137440758294
OPEL,VX220,VX220,GB,VEH0124,2002,2021,120,0.5687203791469194
OPEL,VX220,VX220,GB,VEH0124,2002,2022,118,0.5592417061611374
OPEL,VX220,VX220,GB,VEH0124,2002,2023,104,0.4928909952606635
OPEL,VX220,VX220,GB,VEH0124,2002,2024,85,0.4028436018957346
OPEL,VX220,VX220,GB,VEH0124,2002,2025,86,0.4075829383886256
OPEL,VX220,VX220,GB,VEH0124,2003,2014,337,1.0
OPEL,VX220,VX220,GB,VEH0124,2003,2015,327,0.9703264094955489
OPEL,VX220,VX220,GB,VEH0124,2003,2016,286,0.8486646884272997
OPEL,VX220,VX220,GB,VEH0124,2003,2017,268,0.7952522255192879
OPEL,VX220,VX220,GB,VEH0124,2003,2018,236,0.7002967359050445
OPEL,VX220,VX220,GB,VEH0124,2003,2019,217,0.6439169139465876
OPEL,VX220,VX220,GB,VEH0124,2003,2020,187,0.5548961424332344
OPEL,VX220,VX220,GB,VEH0124,2003,2021,180,0.5341246290801187
OPEL,VX220,VX220,GB,VEH0124,2003,2022,168,0.49851632047477745
OPEL,VX220,VX220,GB,VEH0124,2003,2023,158,0.4688427299703264
OPEL,VX220,VX220,GB,VEH0124,2003,2024,132,0.3916913946587537
OPEL,VX220,VX220,GB,VEH0124,2003,2025,138,0.4094955489614243
OPEL,VX220,VX220,GB,VEH0124,2004,2014,161,1.0
OPEL,VX220,VX220,GB,VEH0124,2004,2015,159,0.9875776397515528
OPEL,VX220,VX220,GB,VEH0124,2004,2016,134,0.8322981366459627
OPEL,VX220,VX220,GB,VEH0124,2004,2017,120,0.7453416149068323
OPEL,VX220,VX220,GB,VEH0124,2004,2018,111,0.6894409937888198
OPEL,VX220,VX220,GB,VEH0124,2004,2019,102,0.6335403726708074
OPEL,VX220,VX220,GB,VEH0124,2004,2020,86,0.5341614906832298
OPEL,VX220,VX220,GB,VEH0124,2004,2021,85,0.5279503105590062
OPEL,VX220,VX220,GB,VEH0124,2004,2022,78,0.484472049689441
OPEL,VX220,VX220,GB,VEH0124,2004,2023,74,0.45962732919254656
OPEL,VX220,VX220,GB,VEH0124,2004,2024,63,0.391304347826087
OPEL,VX220,VX220,GB,VEH0124,2004,2025,71,0.4409937888198758
